instance,divisor,cost
10/prob10a/a/density_0.json,2,5850
10/prob10a/a/density_0.json,4,5850
10/prob10a/a/density_0.json,6,5340
10/prob10a/a/density_0.json,8,6880
10/prob10a/a/density_0.json,10,6880
10/prob10a/b/density_0.1.json,2,6464
10/prob10a/b/density_0.1.json,4,6464
10/prob10a/b/density_0.1.json,6,5407
10/prob10a/b/density_0.1.json,8,6880
10/prob10a/b/density_0.1.json,10,6880
10/prob10a/b/density_0.5.json,2,9751
10/prob10a/b/density_0.5.json,4,9751
10/prob10a/b/density_0.5.json,6,9227
10/prob10a/b/density_0.5.json,8,7355
10/prob10a/b/density_0.5.json,10,8404
10/prob10a/b/density_0.25.json,2,7045
10/prob10a/b/density_0.25.json,4,7045
10/prob10a/b/density_0.25.json,6,7045
10/prob10a/b/density_0.25.json,8,7049
10/prob10a/b/density_0.25.json,10,7049
10/prob10a/b/density_0.75.json,2,8101
10/prob10a/b/density_0.75.json,4,8101
10/prob10a/b/density_0.75.json,6,8101
10/prob10a/b/density_0.75.json,8,8101
10/prob10a/b/density_0.75.json,10,8101
10/prob10a/b/density_0.json,2,5850
10/prob10a/b/density_0.json,4,5850
10/prob10a/b/density_0.json,6,5340
10/prob10a/b/density_0.json,8,6880
10/prob10a/b/density_0.json,10,6880
10/prob10a/c/density_0.1.json,2,6229
10/prob10a/c/density_0.1.json,4,6056
10/prob10a/c/density_0.1.json,6,7448
10/prob10a/c/density_0.1.json,8,7316
10/prob10a/c/density_0.1.json,10,7316
10/prob10a/c/density_0.5.json,2,7603
10/prob10a/c/density_0.5.json,4,7151
10/prob10a/c/density_0.5.json,6,7815
10/prob10a/c/density_0.5.json,8,7815
10/prob10a/c/density_0.5.json,10,7815
10/prob10a/c/density_0.25.json,2,6603
10/prob10a/c/density_0.25.json,4,7027
10/prob10a/c/density_0.25.json,6,6659
10/prob10a/c/density_0.25.json,8,7038
10/prob10a/c/density_0.25.json,10,6372
10/prob10a/c/density_0.75.json,2,8173
10/prob10a/c/density_0.75.json,4,8173
10/prob10a/c/density_0.75.json,6,8256
10/prob10a/c/density_0.75.json,8,8173
10/prob10a/c/density_0.75.json,10,8173
10/prob10a/c/density_0.json,2,5850
10/prob10a/c/density_0.json,4,5850
10/prob10a/c/density_0.json,6,5340
10/prob10a/c/density_0.json,8,6880
10/prob10a/c/density_0.json,10,6880
10/prob10a/d/density_0.1.json,2,6443
10/prob10a/d/density_0.1.json,4,6443
10/prob10a/d/density_0.1.json,6,6641
10/prob10a/d/density_0.1.json,8,7201
10/prob10a/d/density_0.1.json,10,7201
10/prob10a/d/density_0.5.json,2,9034
10/prob10a/d/density_0.5.json,4,9034
10/prob10a/d/density_0.5.json,6,8762
10/prob10a/d/density_0.5.json,8,7873
10/prob10a/d/density_0.5.json,10,7944
10/prob10a/d/density_0.25.json,2,6803
10/prob10a/d/density_0.25.json,4,6359
10/prob10a/d/density_0.25.json,6,6359
10/prob10a/d/density_0.25.json,8,6359
10/prob10a/d/density_0.25.json,10,6460
10/prob10a/d/density_0.75.json,2,9526
10/prob10a/d/density_0.75.json,4,8822
10/prob10a/d/density_0.75.json,6,8822
10/prob10a/d/density_0.75.json,8,9495
10/prob10a/d/density_0.75.json,10,9495
10/prob10a/d/density_0.json,2,5850
10/prob10a/d/density_0.json,4,5850
10/prob10a/d/density_0.json,6,5340
10/prob10a/d/density_0.json,8,6880
10/prob10a/d/density_0.json,10,6880
10/prob10a/e/density_0.1.json,2,7529
10/prob10a/e/density_0.1.json,4,6141
10/prob10a/e/density_0.1.json,6,6191
10/prob10a/e/density_0.1.json,8,6974
10/prob10a/e/density_0.1.json,10,7039
10/prob10a/e/density_0.5.json,2,8984
10/prob10a/e/density_0.5.json,4,8984
10/prob10a/e/density_0.5.json,6,8984
10/prob10a/e/density_0.5.json,8,8984
10/prob10a/e/density_0.5.json,10,8984
10/prob10a/e/density_0.25.json,2,7274
10/prob10a/e/density_0.25.json,4,6625
10/prob10a/e/density_0.25.json,6,6625
10/prob10a/e/density_0.25.json,8,6796
10/prob10a/e/density_0.25.json,10,6632
10/prob10a/e/density_0.75.json,2,8938
10/prob10a/e/density_0.75.json,4,8938
10/prob10a/e/density_0.75.json,6,8938
10/prob10a/e/density_0.75.json,8,8278
10/prob10a/e/density_0.75.json,10,8278
10/prob10a/e/density_0.json,2,5850
10/prob10a/e/density_0.json,4,5850
10/prob10a/e/density_0.json,6,5340
10/prob10a/e/density_0.json,8,6880
10/prob10a/e/density_0.json,10,6880
10/prob10b/a/density_0.1.json,2,6039
10/prob10b/a/density_0.1.json,4,6137
10/prob10b/a/density_0.1.json,6,6039
10/prob10b/a/density_0.1.json,8,6039
10/prob10b/a/density_0.1.json,10,6039
10/prob10b/a/density_0.5.json,2,7601
10/prob10b/a/density_0.5.json,4,8202
10/prob10b/a/density_0.5.json,6,8030
10/prob10b/a/density_0.5.json,8,8030
10/prob10b/a/density_0.5.json,10,7652
10/prob10b/a/density_0.25.json,2,6345
10/prob10b/a/density_0.25.json,4,6345
10/prob10b/a/density_0.25.json,6,6379
10/prob10b/a/density_0.25.json,8,6374
10/prob10b/a/density_0.25.json,10,6374
10/prob10b/a/density_0.75.json,2,8167
10/prob10b/a/density_0.75.json,4,8167
10/prob10b/a/density_0.75.json,6,8242
10/prob10b/a/density_0.75.json,8,8242
10/prob10b/a/density_0.75.json,10,7254
10/prob10b/a/density_0.json,2,5260
10/prob10b/a/density_0.json,4,5260
10/prob10b/a/density_0.json,6,6241
10/prob10b/a/density_0.json,8,6692
10/prob10b/a/density_0.json,10,6692
10/prob10b/b/density_0.1.json,2,5926
10/prob10b/b/density_0.1.json,4,5926
10/prob10b/b/density_0.1.json,6,6149
10/prob10b/b/density_0.1.json,8,7104
10/prob10b/b/density_0.1.json,10,6021
10/prob10b/b/density_0.5.json,2,8338
10/prob10b/b/density_0.5.json,4,8338
10/prob10b/b/density_0.5.json,6,8485
10/prob10b/b/density_0.5.json,8,8353
10/prob10b/b/density_0.5.json,10,8353
10/prob10b/b/density_0.25.json,2,7584
10/prob10b/b/density_0.25.json,4,7584
10/prob10b/b/density_0.25.json,6,7481
10/prob10b/b/density_0.25.json,8,6988
10/prob10b/b/density_0.25.json,10,6988
10/prob10b/b/density_0.75.json,2,8720
10/prob10b/b/density_0.75.json,4,8720
10/prob10b/b/density_0.75.json,6,8720
10/prob10b/b/density_0.75.json,8,8720
10/prob10b/b/density_0.75.json,10,8720
10/prob10b/b/density_0.json,2,5260
10/prob10b/b/density_0.json,4,5260
10/prob10b/b/density_0.json,6,6241
10/prob10b/b/density_0.json,8,6692
10/prob10b/b/density_0.json,10,6692
10/prob10b/c/density_0.1.json,2,6426
10/prob10b/c/density_0.1.json,4,6430
10/prob10b/c/density_0.1.json,6,6687
10/prob10b/c/density_0.1.json,8,7072
10/prob10b/c/density_0.1.json,10,7072
10/prob10b/c/density_0.5.json,2,7929
10/prob10b/c/density_0.5.json,4,7929
10/prob10b/c/density_0.5.json,6,7929
10/prob10b/c/density_0.5.json,8,8166
10/prob10b/c/density_0.5.json,10,8848
10/prob10b/c/density_0.25.json,2,6091
10/prob10b/c/density_0.25.json,4,6069
10/prob10b/c/density_0.25.json,6,6202
10/prob10b/c/density_0.25.json,8,6285
10/prob10b/c/density_0.25.json,10,6285
10/prob10b/c/density_0.75.json,2,8507
10/prob10b/c/density_0.75.json,4,8507
10/prob10b/c/density_0.75.json,6,8507
10/prob10b/c/density_0.75.json,8,8507
10/prob10b/c/density_0.75.json,10,8507
10/prob10b/c/density_0.json,2,5260
10/prob10b/c/density_0.json,4,5260
10/prob10b/c/density_0.json,6,6241
10/prob10b/c/density_0.json,8,6692
10/prob10b/c/density_0.json,10,6692
10/prob10b/d/density_0.1.json,2,6242
10/prob10b/d/density_0.1.json,4,5935
10/prob10b/d/density_0.1.json,6,5944
10/prob10b/d/density_0.1.json,8,6241
10/prob10b/d/density_0.1.json,10,5961
10/prob10b/d/density_0.5.json,2,6988
10/prob10b/d/density_0.5.json,4,6988
10/prob10b/d/density_0.5.json,6,6988
10/prob10b/d/density_0.5.json,8,6988
10/prob10b/d/density_0.5.json,10,6988
10/prob10b/d/density_0.25.json,2,7839
10/prob10b/d/density_0.25.json,4,7424
10/prob10b/d/density_0.25.json,6,7424
10/prob10b/d/density_0.25.json,8,7424
10/prob10b/d/density_0.25.json,10,6261
10/prob10b/d/density_0.75.json,2,7259
10/prob10b/d/density_0.75.json,4,7259
10/prob10b/d/density_0.75.json,6,7259
10/prob10b/d/density_0.75.json,8,7259
10/prob10b/d/density_0.75.json,10,7259
10/prob10b/d/density_0.json,2,5260
10/prob10b/d/density_0.json,4,5260
10/prob10b/d/density_0.json,6,6241
10/prob10b/d/density_0.json,8,6692
10/prob10b/d/density_0.json,10,6692
10/prob10b/e/density_0.1.json,2,6900
10/prob10b/e/density_0.1.json,4,6510
10/prob10b/e/density_0.1.json,6,7049
10/prob10b/e/density_0.1.json,8,6489
10/prob10b/e/density_0.1.json,10,6894
10/prob10b/e/density_0.5.json,2,8029
10/prob10b/e/density_0.5.json,4,8029
10/prob10b/e/density_0.5.json,6,7998
10/prob10b/e/density_0.5.json,8,8138
10/prob10b/e/density_0.5.json,10,8138
10/prob10b/e/density_0.25.json,2,7454
10/prob10b/e/density_0.25.json,4,7454
10/prob10b/e/density_0.25.json,6,7571
10/prob10b/e/density_0.25.json,8,6591
10/prob10b/e/density_0.25.json,10,6682
10/prob10b/e/density_0.75.json,2,8387
10/prob10b/e/density_0.75.json,4,8387
10/prob10b/e/density_0.75.json,6,8387
10/prob10b/e/density_0.75.json,8,8387
10/prob10b/e/density_0.75.json,10,8037
10/prob10b/e/density_0.json,2,5260
10/prob10b/e/density_0.json,4,5260
10/prob10b/e/density_0.json,6,6241
10/prob10b/e/density_0.json,8,6692
10/prob10b/e/density_0.json,10,6692
10/prob10c/a/density_0.1.json,2,6468
10/prob10c/a/density_0.1.json,4,6468
10/prob10c/a/density_0.1.json,6,6468
10/prob10c/a/density_0.1.json,8,7266
10/prob10c/a/density_0.1.json,10,7266
10/prob10c/a/density_0.5.json,2,8005
10/prob10c/a/density_0.5.json,4,8005
10/prob10c/a/density_0.5.json,6,8005
10/prob10c/a/density_0.5.json,8,8005
10/prob10c/a/density_0.5.json,10,7418
10/prob10c/a/density_0.25.json,2,7622
10/prob10c/a/density_0.25.json,4,6577
10/prob10c/a/density_0.25.json,6,6866
10/prob10c/a/density_0.25.json,8,7193
10/prob10c/a/density_0.25.json,10,7225
10/prob10c/a/density_0.75.json,2,8317
10/prob10c/a/density_0.75.json,4,8317
10/prob10c/a/density_0.75.json,6,8146
10/prob10c/a/density_0.75.json,8,8317
10/prob10c/a/density_0.75.json,10,8493
10/prob10c/a/density_0.json,2,4628
10/prob10c/a/density_0.json,4,5336
10/prob10c/a/density_0.json,6,5634
10/prob10c/a/density_0.json,8,5541
10/prob10c/a/density_0.json,10,4947
10/prob10c/b/density_0.1.json,2,4628
10/prob10c/b/density_0.1.json,4,5936
10/prob10c/b/density_0.1.json,6,5936
10/prob10c/b/density_0.1.json,8,6208
10/prob10c/b/density_0.1.json,10,6016
10/prob10c/b/density_0.5.json,2,7989
10/prob10c/b/density_0.5.json,4,7989
10/prob10c/b/density_0.5.json,6,7039
10/prob10c/b/density_0.5.json,8,7039
10/prob10c/b/density_0.5.json,10,7039
10/prob10c/b/density_0.25.json,2,5967
10/prob10c/b/density_0.25.json,4,5967
10/prob10c/b/density_0.25.json,6,5967
10/prob10c/b/density_0.25.json,8,7077
10/prob10c/b/density_0.25.json,10,6998
10/prob10c/b/density_0.75.json,2,8802
10/prob10c/b/density_0.75.json,4,8802
10/prob10c/b/density_0.75.json,6,8802
10/prob10c/b/density_0.75.json,8,8802
10/prob10c/b/density_0.75.json,10,8802
10/prob10c/b/density_0.json,2,4628
10/prob10c/b/density_0.json,4,5336
10/prob10c/b/density_0.json,6,5634
10/prob10c/b/density_0.json,8,5541
10/prob10c/b/density_0.json,10,4947
10/prob10c/c/density_0.1.json,2,5563
10/prob10c/c/density_0.1.json,4,4799
10/prob10c/c/density_0.1.json,6,4799
10/prob10c/c/density_0.1.json,8,5235
10/prob10c/c/density_0.1.json,10,5367
10/prob10c/c/density_0.5.json,2,7254
10/prob10c/c/density_0.5.json,4,7445
10/prob10c/c/density_0.5.json,6,6845
10/prob10c/c/density_0.5.json,8,7254
10/prob10c/c/density_0.5.json,10,7254
10/prob10c/c/density_0.25.json,2,5785
10/prob10c/c/density_0.25.json,4,5300
10/prob10c/c/density_0.25.json,6,5898
10/prob10c/c/density_0.25.json,8,5970
10/prob10c/c/density_0.25.json,10,5898
10/prob10c/c/density_0.75.json,2,7471
10/prob10c/c/density_0.75.json,4,8893
10/prob10c/c/density_0.75.json,6,8893
10/prob10c/c/density_0.75.json,8,7899
10/prob10c/c/density_0.75.json,10,8701
10/prob10c/c/density_0.json,2,4628
10/prob10c/c/density_0.json,4,5336
10/prob10c/c/density_0.json,6,5634
10/prob10c/c/density_0.json,8,5541
10/prob10c/c/density_0.json,10,4947
10/prob10c/d/density_0.1.json,2,4628
10/prob10c/d/density_0.1.json,4,6011
10/prob10c/d/density_0.1.json,6,6011
10/prob10c/d/density_0.1.json,8,5567
10/prob10c/d/density_0.1.json,10,4947
10/prob10c/d/density_0.5.json,2,7326
10/prob10c/d/density_0.5.json,4,7112
10/prob10c/d/density_0.5.json,6,7112
10/prob10c/d/density_0.5.json,8,7652
10/prob10c/d/density_0.5.json,10,7652
10/prob10c/d/density_0.25.json,2,6052
10/prob10c/d/density_0.25.json,4,6290
10/prob10c/d/density_0.25.json,6,6290
10/prob10c/d/density_0.25.json,8,6075
10/prob10c/d/density_0.25.json,10,6111
10/prob10c/d/density_0.75.json,2,8131
10/prob10c/d/density_0.75.json,4,7856
10/prob10c/d/density_0.75.json,6,7856
10/prob10c/d/density_0.75.json,8,8006
10/prob10c/d/density_0.75.json,10,8006
10/prob10c/d/density_0.json,2,4628
10/prob10c/d/density_0.json,4,5336
10/prob10c/d/density_0.json,6,5634
10/prob10c/d/density_0.json,8,5541
10/prob10c/d/density_0.json,10,4947
10/prob10c/e/density_0.1.json,2,5574
10/prob10c/e/density_0.1.json,4,5936
10/prob10c/e/density_0.1.json,6,5936
10/prob10c/e/density_0.1.json,8,6405
10/prob10c/e/density_0.1.json,10,6148
10/prob10c/e/density_0.5.json,2,7790
10/prob10c/e/density_0.5.json,4,7293
10/prob10c/e/density_0.5.json,6,7835
10/prob10c/e/density_0.5.json,8,7658
10/prob10c/e/density_0.5.json,10,7658
10/prob10c/e/density_0.25.json,2,6102
10/prob10c/e/density_0.25.json,4,5794
10/prob10c/e/density_0.25.json,6,6581
10/prob10c/e/density_0.25.json,8,6581
10/prob10c/e/density_0.25.json,10,6560
10/prob10c/e/density_0.75.json,2,8412
10/prob10c/e/density_0.75.json,4,8412
10/prob10c/e/density_0.75.json,6,7458
10/prob10c/e/density_0.75.json,8,7971
10/prob10c/e/density_0.75.json,10,7971
10/prob10c/e/density_0.json,2,4628
10/prob10c/e/density_0.json,4,5336
10/prob10c/e/density_0.json,6,5634
10/prob10c/e/density_0.json,8,5541
10/prob10c/e/density_0.json,10,4947
10/prob10d/a/density_0.1.json,2,6983
10/prob10d/a/density_0.1.json,4,6983
10/prob10d/a/density_0.1.json,6,5892
10/prob10d/a/density_0.1.json,8,5917
10/prob10d/a/density_0.1.json,10,6167
10/prob10d/a/density_0.5.json,2,6864
10/prob10d/a/density_0.5.json,4,6864
10/prob10d/a/density_0.5.json,6,6864
10/prob10d/a/density_0.5.json,8,6864
10/prob10d/a/density_0.5.json,10,6864
10/prob10d/a/density_0.25.json,2,5992
10/prob10d/a/density_0.25.json,4,7333
10/prob10d/a/density_0.25.json,6,5685
10/prob10d/a/density_0.25.json,8,6227
10/prob10d/a/density_0.25.json,10,6426
10/prob10d/a/density_0.75.json,2,6780
10/prob10d/a/density_0.75.json,4,6780
10/prob10d/a/density_0.75.json,6,6780
10/prob10d/a/density_0.75.json,8,6780
10/prob10d/a/density_0.75.json,10,6602
10/prob10d/a/density_0.json,2,5318
10/prob10d/a/density_0.json,4,5318
10/prob10d/a/density_0.json,6,5318
10/prob10d/a/density_0.json,8,5696
10/prob10d/a/density_0.json,10,5696
10/prob10d/b/density_0.1.json,2,6535
10/prob10d/b/density_0.1.json,4,5696
10/prob10d/b/density_0.1.json,6,5696
10/prob10d/b/density_0.1.json,8,5696
10/prob10d/b/density_0.1.json,10,5696
10/prob10d/b/density_0.5.json,2,6219
10/prob10d/b/density_0.5.json,4,6219
10/prob10d/b/density_0.5.json,6,6219
10/prob10d/b/density_0.5.json,8,6219
10/prob10d/b/density_0.5.json,10,6219
10/prob10d/b/density_0.25.json,2,7114
10/prob10d/b/density_0.25.json,4,6142
10/prob10d/b/density_0.25.json,6,5469
10/prob10d/b/density_0.25.json,8,5469
10/prob10d/b/density_0.25.json,10,5894
10/prob10d/b/density_0.75.json,2,6863
10/prob10d/b/density_0.75.json,4,6863
10/prob10d/b/density_0.75.json,6,6863
10/prob10d/b/density_0.75.json,8,6863
10/prob10d/b/density_0.75.json,10,6657
10/prob10d/b/density_0.json,2,5318
10/prob10d/b/density_0.json,4,5318
10/prob10d/b/density_0.json,6,5318
10/prob10d/b/density_0.json,8,5696
10/prob10d/b/density_0.json,10,5696
10/prob10d/c/density_0.1.json,2,7201
10/prob10d/c/density_0.1.json,4,7201
10/prob10d/c/density_0.1.json,6,6106
10/prob10d/c/density_0.1.json,8,5816
10/prob10d/c/density_0.1.json,10,5954
10/prob10d/c/density_0.5.json,2,7349
10/prob10d/c/density_0.5.json,4,7349
10/prob10d/c/density_0.5.json,6,7083
10/prob10d/c/density_0.5.json,8,7036
10/prob10d/c/density_0.5.json,10,6800
10/prob10d/c/density_0.25.json,2,7432
10/prob10d/c/density_0.25.json,4,5741
10/prob10d/c/density_0.25.json,6,5741
10/prob10d/c/density_0.25.json,8,5970
10/prob10d/c/density_0.25.json,10,5970
10/prob10d/c/density_0.75.json,2,7489
10/prob10d/c/density_0.75.json,4,7489
10/prob10d/c/density_0.75.json,6,7083
10/prob10d/c/density_0.75.json,8,7036
10/prob10d/c/density_0.75.json,10,6877
10/prob10d/c/density_0.json,2,5318
10/prob10d/c/density_0.json,4,5318
10/prob10d/c/density_0.json,6,5318
10/prob10d/c/density_0.json,8,5696
10/prob10d/c/density_0.json,10,5696
10/prob10d/d/density_0.1.json,2,5653
10/prob10d/d/density_0.1.json,4,5443
10/prob10d/d/density_0.1.json,6,5443
10/prob10d/d/density_0.1.json,8,5471
10/prob10d/d/density_0.1.json,10,5624
10/prob10d/d/density_0.5.json,2,6646
10/prob10d/d/density_0.5.json,4,6646
10/prob10d/d/density_0.5.json,6,6874
10/prob10d/d/density_0.5.json,8,7109
10/prob10d/d/density_0.5.json,10,7109
10/prob10d/d/density_0.25.json,2,6819
10/prob10d/d/density_0.25.json,4,6819
10/prob10d/d/density_0.25.json,6,6412
10/prob10d/d/density_0.25.json,8,6535
10/prob10d/d/density_0.25.json,10,6313
10/prob10d/d/density_0.75.json,2,7049
10/prob10d/d/density_0.75.json,4,7049
10/prob10d/d/density_0.75.json,6,7689
10/prob10d/d/density_0.75.json,8,7075
10/prob10d/d/density_0.75.json,10,7075
10/prob10d/d/density_0.json,2,5318
10/prob10d/d/density_0.json,4,5318
10/prob10d/d/density_0.json,6,5318
10/prob10d/d/density_0.json,8,5696
10/prob10d/d/density_0.json,10,5696
10/prob10d/e/density_0.1.json,2,6321
10/prob10d/e/density_0.1.json,4,5482
10/prob10d/e/density_0.1.json,6,5482
10/prob10d/e/density_0.1.json,8,5696
10/prob10d/e/density_0.1.json,10,5696
10/prob10d/e/density_0.5.json,2,7108
10/prob10d/e/density_0.5.json,4,7108
10/prob10d/e/density_0.5.json,6,6998
10/prob10d/e/density_0.5.json,8,6824
10/prob10d/e/density_0.5.json,10,7108
10/prob10d/e/density_0.25.json,2,6815
10/prob10d/e/density_0.25.json,4,6185
10/prob10d/e/density_0.25.json,6,6100
10/prob10d/e/density_0.25.json,8,6542
10/prob10d/e/density_0.25.json,10,6442
10/prob10d/e/density_0.75.json,2,7348
10/prob10d/e/density_0.75.json,4,7348
10/prob10d/e/density_0.75.json,6,7348
10/prob10d/e/density_0.75.json,8,7348
10/prob10d/e/density_0.75.json,10,7235
10/prob10d/e/density_0.json,2,5318
10/prob10d/e/density_0.json,4,5318
10/prob10d/e/density_0.json,6,5318
10/prob10d/e/density_0.json,8,5696
10/prob10d/e/density_0.json,10,5696
10/prob10e/a/density_0.1.json,2,5885
10/prob10e/a/density_0.1.json,4,5885
10/prob10e/a/density_0.1.json,6,6454
10/prob10e/a/density_0.1.json,8,7211
10/prob10e/a/density_0.1.json,10,7211
10/prob10e/a/density_0.5.json,2,7248
10/prob10e/a/density_0.5.json,4,7746
10/prob10e/a/density_0.5.json,6,7746
10/prob10e/a/density_0.5.json,8,7248
10/prob10e/a/density_0.5.json,10,7248
10/prob10e/a/density_0.25.json,2,7844
10/prob10e/a/density_0.25.json,4,7844
10/prob10e/a/density_0.25.json,6,7844
10/prob10e/a/density_0.25.json,8,7733
10/prob10e/a/density_0.25.json,10,7733
10/prob10e/a/density_0.75.json,2,7746
10/prob10e/a/density_0.75.json,4,7746
10/prob10e/a/density_0.75.json,6,7746
10/prob10e/a/density_0.75.json,8,7746
10/prob10e/a/density_0.75.json,10,7202
10/prob10e/a/density_0.json,2,5456
10/prob10e/a/density_0.json,4,5456
10/prob10e/a/density_0.json,6,5848
10/prob10e/a/density_0.json,8,5847
10/prob10e/a/density_0.json,10,5847
10/prob10e/b/density_0.1.json,2,6398
10/prob10e/b/density_0.1.json,4,6430
10/prob10e/b/density_0.1.json,6,6576
10/prob10e/b/density_0.1.json,8,6207
10/prob10e/b/density_0.1.json,10,6207
10/prob10e/b/density_0.5.json,2,7923
10/prob10e/b/density_0.5.json,4,7923
10/prob10e/b/density_0.5.json,6,8374
10/prob10e/b/density_0.5.json,8,8299
10/prob10e/b/density_0.5.json,10,7224
10/prob10e/b/density_0.25.json,2,6938
10/prob10e/b/density_0.25.json,4,6938
10/prob10e/b/density_0.25.json,6,6938
10/prob10e/b/density_0.25.json,8,6524
10/prob10e/b/density_0.25.json,10,6524
10/prob10e/b/density_0.75.json,2,8014
10/prob10e/b/density_0.75.json,4,8014
10/prob10e/b/density_0.75.json,6,8119
10/prob10e/b/density_0.75.json,8,8119
10/prob10e/b/density_0.75.json,10,8119
10/prob10e/b/density_0.json,2,5456
10/prob10e/b/density_0.json,4,5456
10/prob10e/b/density_0.json,6,5848
10/prob10e/b/density_0.json,8,5847
10/prob10e/b/density_0.json,10,5847
10/prob10e/c/density_0.1.json,2,6072
10/prob10e/c/density_0.1.json,4,6088
10/prob10e/c/density_0.1.json,6,6375
10/prob10e/c/density_0.1.json,8,7223
10/prob10e/c/density_0.1.json,10,7223
10/prob10e/c/density_0.5.json,2,9000
10/prob10e/c/density_0.5.json,4,9000
10/prob10e/c/density_0.5.json,6,9000
10/prob10e/c/density_0.5.json,8,8268
10/prob10e/c/density_0.5.json,10,8268
10/prob10e/c/density_0.25.json,2,7423
10/prob10e/c/density_0.25.json,4,5595
10/prob10e/c/density_0.25.json,6,7017
10/prob10e/c/density_0.25.json,8,6593
10/prob10e/c/density_0.25.json,10,7166
10/prob10e/c/density_0.75.json,2,9000
10/prob10e/c/density_0.75.json,4,9000
10/prob10e/c/density_0.75.json,6,9000
10/prob10e/c/density_0.75.json,8,8268
10/prob10e/c/density_0.75.json,10,8268
10/prob10e/c/density_0.json,2,5456
10/prob10e/c/density_0.json,4,5456
10/prob10e/c/density_0.json,6,5848
10/prob10e/c/density_0.json,8,5847
10/prob10e/c/density_0.json,10,5847
10/prob10e/d/density_0.1.json,2,6884
10/prob10e/d/density_0.1.json,4,6884
10/prob10e/d/density_0.1.json,6,6884
10/prob10e/d/density_0.1.json,8,6063
10/prob10e/d/density_0.1.json,10,6063
10/prob10e/d/density_0.5.json,2,7292
10/prob10e/d/density_0.5.json,4,7206
10/prob10e/d/density_0.5.json,6,7169
10/prob10e/d/density_0.5.json,8,7665
10/prob10e/d/density_0.5.json,10,7641
10/prob10e/d/density_0.25.json,2,7721
10/prob10e/d/density_0.25.json,4,7721
10/prob10e/d/density_0.25.json,6,6432
10/prob10e/d/density_0.25.json,8,6432
10/prob10e/d/density_0.25.json,10,6432
10/prob10e/d/density_0.75.json,2,7867
10/prob10e/d/density_0.75.json,4,7642
10/prob10e/d/density_0.75.json,6,8088
10/prob10e/d/density_0.75.json,8,8036
10/prob10e/d/density_0.75.json,10,8213
10/prob10e/d/density_0.json,2,5456
10/prob10e/d/density_0.json,4,5456
10/prob10e/d/density_0.json,6,5848
10/prob10e/d/density_0.json,8,5847
10/prob10e/d/density_0.json,10,5847
10/prob10e/e/density_0.1.json,2,6967
10/prob10e/e/density_0.1.json,4,6967
10/prob10e/e/density_0.1.json,6,7007
10/prob10e/e/density_0.1.json,8,6995
10/prob10e/e/density_0.1.json,10,6995
10/prob10e/e/density_0.5.json,2,7392
10/prob10e/e/density_0.5.json,4,7392
10/prob10e/e/density_0.5.json,6,7392
10/prob10e/e/density_0.5.json,8,6799
10/prob10e/e/density_0.5.json,10,6799
10/prob10e/e/density_0.25.json,2,6646
10/prob10e/e/density_0.25.json,4,6889
10/prob10e/e/density_0.25.json,6,6688
10/prob10e/e/density_0.25.json,8,7040
10/prob10e/e/density_0.25.json,10,7483
10/prob10e/e/density_0.75.json,2,7402
10/prob10e/e/density_0.75.json,4,7402
10/prob10e/e/density_0.75.json,6,7402
