Instancia,%Inc,Numero iteracion,Costo de iteracion
/10/prob10c/e,0,1,9563
/10/prob10c/e,0,2,9253
/10/prob10c/e,0,3,9215
/10/prob10c/e,0,4,9172
/10/prob10d/a,0.1,0,10167
/10/prob10d/a,0.1,1,7723
/10/prob10d/a,0.1,2,7357
/10/prob10d/a,0.5,0,10167
/10/prob10d/a,0.5,1,7723
/10/prob10d/a,0.5,2,7357
/10/prob10d/a,0.25,0,10167
/10/prob10d/a,0.25,1,7723
/10/prob10d/a,0.25,2,7357
/10/prob10d/a,0.75,0,10167
/10/prob10d/a,0.75,1,7723
/10/prob10d/a,0.75,2,7357
/10/prob10d/a,0,0,10167
/10/prob10d/a,0,1,7723
/10/prob10d/a,0,2,7357
/10/prob10d/b,0.1,0,10167
/10/prob10d/b,0.1,1,7723
/10/prob10d/b,0.1,2,7357
/10/prob10d/b,0.5,0,10167
/10/prob10d/b,0.5,1,7723
/10/prob10d/b,0.5,2,7357
/10/prob10d/b,0.25,0,10167
/10/prob10d/b,0.25,1,7723
/10/prob10d/b,0.25,2,7357
/10/prob10d/b,0.75,0,10167
/10/prob10d/b,0.75,1,7723
/10/prob10d/b,0.75,2,7357
/10/prob10d/b,0,0,10167
/10/prob10d/b,0,1,7723
/10/prob10d/b,0,2,7357
/10/prob10d/c,0.1,0,10167
/10/prob10d/c,0.1,1,7723
/10/prob10d/c,0.1,2,7357
/10/prob10d/c,0.5,0,10167
/10/prob10d/c,0.5,1,7723
/10/prob10d/c,0.5,2,7357
/10/prob10d/c,0.25,0,10167
/10/prob10d/c,0.25,1,7723
/10/prob10d/c,0.25,2,7357
/10/prob10d/c,0.75,0,10167
/10/prob10d/c,0.75,1,7723
/10/prob10d/c,0.75,2,7357
/10/prob10d/c,0,0,10167
/10/prob10d/c,0,1,7723
/10/prob10d/c,0,2,7357
/10/prob10d/d,0.1,0,10167
/10/prob10d/d,0.1,1,7723
/10/prob10d/d,0.1,2,7357
/10/prob10d/d,0.5,0,10167
/10/prob10d/d,0.5,1,7723
/10/prob10d/d,0.5,2,7357
/10/prob10d/d,0.25,0,10167
/10/prob10d/d,0.25,1,7723
/10/prob10d/d,0.25,2,7357
/10/prob10d/d,0.75,0,10167
/10/prob10d/d,0.75,1,7723
/10/prob10d/d,0.75,2,7357
/10/prob10d/d,0,0,10167
/10/prob10d/d,0,1,7723
/10/prob10d/d,0,2,7357
/10/prob10d/e,0.1,0,10167
/10/prob10d/e,0.1,1,7723
/10/prob10d/e,0.1,2,7357
/10/prob10d/e,0.5,0,10167
/10/prob10d/e,0.5,1,7723
/10/prob10d/e,0.5,2,7357
/10/prob10d/e,0.25,0,10167
/10/prob10d/e,0.25,1,7723
/10/prob10d/e,0.25,2,7357
/10/prob10d/e,0.75,0,10167
/10/prob10d/e,0.75,1,7723
/10/prob10d/e,0.75,2,7357
/10/prob10d/e,0,0,10167
/10/prob10d/e,0,1,7723
/10/prob10d/e,0,2,7357
/10/prob10e/a,0.1,0,11051
/10/prob10e/a,0.1,1,9412
/10/prob10e/a,0.1,2,8986
/10/prob10e/a,0.5,0,11051
/10/prob10e/a,0.5,1,9412
/10/prob10e/a,0.5,2,8986
/10/prob10e/a,0.25,0,11051
/10/prob10e/a,0.25,1,9412
/10/prob10e/a,0.25,2,8986
/10/prob10e/a,0.75,0,11051
/10/prob10e/a,0.75,1,9412
/10/prob10e/a,0.75,2,8986
/10/prob10e/a,0,0,11051
/10/prob10e/a,0,1,9412
/10/prob10e/a,0,2,8986
/10/prob10e/b,0.1,0,11051
/10/prob10e/b,0.1,1,9412
/10/prob10e/b,0.1,2,8986
/10/prob10e/b,0.5,0,11051
/10/prob10e/b,0.5,1,9412
/10/prob10e/b,0.5,2,8986
/10/prob10e/b,0.25,0,11051
/10/prob10e/b,0.25,1,9412
/10/prob10e/b,0.25,2,8986
/10/prob10e/b,0.75,0,11051
/10/prob10e/b,0.75,1,9412
/10/prob10e/b,0.75,2,8986
/10/prob10e/b,0,0,11051
/10/prob10e/b,0,1,9412
/10/prob10e/b,0,2,8986
/10/prob10e/c,0.1,0,11051
/10/prob10e/c,0.1,1,9412
/10/prob10e/c,0.1,2,8986
/10/prob10e/c,0.5,0,11051
/10/prob10e/c,0.5,1,9412
/10/prob10e/c,0.5,2,8986
/10/prob10e/c,0.25,0,11051
/10/prob10e/c,0.25,1,9412
/10/prob10e/c,0.25,2,8986
/10/prob10e/c,0.75,0,11051
/10/prob10e/c,0.75,1,9412
/10/prob10e/c,0.75,2,8986
/10/prob10e/c,0,0,11051
/10/prob10e/c,0,1,9412
/10/prob10e/c,0,2,8986
/10/prob10e/d,0.1,0,11051
/10/prob10e/d,0.1,1,9412
/10/prob10e/d,0.1,2,8986
/10/prob10e/d,0.5,0,11051
/10/prob10e/d,0.5,1,9412
/10/prob10e/d,0.5,2,8986
/10/prob10e/d,0.25,0,11051
/10/prob10e/d,0.25,1,9412
/10/prob10e/d,0.25,2,8986
/10/prob10e/d,0.75,0,11051
/10/prob10e/d,0.75,1,9412
/10/prob10e/d,0.75,2,8986
/10/prob10e/d,0,0,11051
/10/prob10e/d,0,1,9412
/10/prob10e/d,0,2,8986
/10/prob10e/e,0.1,0,11051
/10/prob10e/e,0.1,1,9412
/10/prob10e/e,0.1,2,8986
/10/prob10e/e,0.5,0,11051
/10/prob10e/e,0.5,1,9412
/10/prob10e/e,0.5,2,8986
/10/prob10e/e,0.25,0,11051
/10/prob10e/e,0.25,1,9412
/10/prob10e/e,0.25,2,8986
/10/prob10e/e,0.75,0,11051
/10/prob10e/e,0.75,1,9412
/10/prob10e/e,0.75,2,8986
/10/prob10e/e,0,0,11051
/10/prob10e/e,0,1,9412
/10/prob10e/e,0,2,8986
/15/prob15a/a,0.1,0,15452
/15/prob15a/a,0.1,1,12568
/15/prob15a/a,0.1,2,11028
/15/prob15a/a,0.1,3,10311
/15/prob15a/a,0.1,4,10042
/15/prob15a/a,0.5,0,15452
/15/prob15a/a,0.5,1,12568
/15/prob15a/a,0.5,2,11028
/15/prob15a/a,0.5,3,10311
/15/prob15a/a,0.5,4,10042
/15/prob15a/a,0.25,0,15452
/15/prob15a/a,0.25,1,12568
/15/prob15a/a,0.25,2,11028
/15/prob15a/a,0.25,3,10311
/15/prob15a/a,0.25,4,10042
/15/prob15a/a,0.75,0,15452
/15/prob15a/a,0.75,1,12568
/15/prob15a/a,0.75,2,11028
/15/prob15a/a,0.75,3,10311
/15/prob15a/a,0.75,4,10042
/15/prob15a/a,0,0,15452
/15/prob15a/a,0,1,12568
/15/prob15a/a,0,2,11028
/15/prob15a/a,0,3,10311
/15/prob15a/a,0,4,10042
/15/prob15a/b,0.1,0,15452
/15/prob15a/b,0.1,1,12568
/15/prob15a/b,0.1,2,11028
/15/prob15a/b,0.1,3,10311
/15/prob15a/b,0.1,4,10042
/15/prob15a/b,0.5,0,15452
/15/prob15a/b,0.5,1,12568
/15/prob15a/b,0.5,2,11028
/15/prob15a/b,0.5,3,10311
/15/prob15a/b,0.5,4,10042
/15/prob15a/b,0.25,0,15452
/15/prob15a/b,0.25,1,12568
/15/prob15a/b,0.25,2,11028
/15/prob15a/b,0.25,3,10311
/15/prob15a/b,0.25,4,10042
/15/prob15a/b,0.75,0,15452
/15/prob15a/b,0.75,1,12568
/15/prob15a/b,0.75,2,11028
/15/prob15a/b,0.75,3,10311
/15/prob15a/b,0.75,4,10042
/15/prob15a/b,0,0,15452
/15/prob15a/b,0,1,12568
/15/prob15a/b,0,2,11028
/15/prob15a/b,0,3,10311
/15/prob15a/b,0,4,10042
/15/prob15a/c,0.1,0,15452
/15/prob15a/c,0.1,1,12568
/15/prob15a/c,0.1,2,11028
/15/prob15a/c,0.1,3,10311
/15/prob15a/c,0.1,4,10042
/15/prob15a/c,0.5,0,15452
/15/prob15a/c,0.5,1,12568
/15/prob15a/c,0.5,2,11028
/15/prob15a/c,0.5,3,10311
/15/prob15a/c,0.5,4,10042
/15/prob15a/c,0.25,0,15452
/15/prob15a/c,0.25,1,12568
/15/prob15a/c,0.25,2,11028
/15/prob15a/c,0.25,3,10311
/15/prob15a/c,0.25,4,10042
/15/prob15a/c,0.75,0,15452
/15/prob15a/c,0.75,1,12568
/15/prob15a/c,0.75,2,11028
/15/prob15a/c,0.75,3,10311
/15/prob15a/c,0.75,4,10042
/15/prob15a/c,0,0,15452
/15/prob15a/c,0,1,12568
/15/prob15a/c,0,2,11028
/15/prob15a/c,0,3,10311
/15/prob15a/c,0,4,10042
/15/prob15a/d,0.1,0,15452
/15/prob15a/d,0.1,1,12568
/15/prob15a/d,0.1,2,11028
/15/prob15a/d,0.1,3,10311
/15/prob15a/d,0.1,4,10042
/15/prob15a/d,0.5,0,15452
/15/prob15a/d,0.5,1,12568
/15/prob15a/d,0.5,2,11028
/15/prob15a/d,0.5,3,10311
/15/prob15a/d,0.5,4,10042
/15/prob15a/d,0.25,0,15452
/15/prob15a/d,0.25,1,12568
/15/prob15a/d,0.25,2,11028
/15/prob15a/d,0.25,3,10311
/15/prob15a/d,0.25,4,10042
/15/prob15a/d,0.75,0,15452
/15/prob15a/d,0.75,1,12568
/15/prob15a/d,0.75,2,11028
/15/prob15a/d,0.75,3,10311
/15/prob15a/d,0.75,4,10042
/15/prob15a/d,0,0,15452
/15/prob15a/d,0,1,12568
/15/prob15a/d,0,2,11028
/15/prob15a/d,0,3,10311
/15/prob15a/d,0,4,10042
/15/prob15a/e,0.1,0,15452
/15/prob15a/e,0.1,1,12568
/15/prob15a/e,0.1,2,11028
/15/prob15a/e,0.1,3,10311
/15/prob15a/e,0.1,4,10042
/15/prob15a/e,0.5,0,15452
/15/prob15a/e,0.5,1,12568
/15/prob15a/e,0.5,2,11028
/15/prob15a/e,0.5,3,10311
/15/prob15a/e,0.5,4,10042
/15/prob15a/e,0.25,0,15452
/15/prob15a/e,0.25,1,12568
/15/prob15a/e,0.25,2,11028
/15/prob15a/e,0.25,3,10311
/15/prob15a/e,0.25,4,10042
/15/prob15a/e,0.75,0,15452
/15/prob15a/e,0.75,1,12568
/15/prob15a/e,0.75,2,11028
/15/prob15a/e,0.75,3,10311
/15/prob15a/e,0.75,4,10042
/15/prob15a/e,0,0,15452
/15/prob15a/e,0,1,12568
/15/prob15a/e,0,2,11028
/15/prob15a/e,0,3,10311
/15/prob15a/e,0,4,10042
/15/prob15b/a,0.1,0,17807
/15/prob15b/a,0.1,1,15547
/15/prob15b/a,0.1,2,14412
/15/prob15b/a,0.1,3,13683
/15/prob15b/a,0.1,4,13205
/15/prob15b/a,0.1,5,13044
/15/prob15b/a,0.1,6,12794
/15/prob15b/a,0.1,7,12764
/15/prob15b/a,0.1,8,12711
/15/prob15b/a,0.5,0,17807
/15/prob15b/a,0.5,1,15547
/15/prob15b/a,0.5,2,14412
/15/prob15b/a,0.5,3,13683
/15/prob15b/a,0.5,4,13205
/15/prob15b/a,0.5,5,13044
/15/prob15b/a,0.5,6,12794
/15/prob15b/a,0.5,7,12764
/15/prob15b/a,0.5,8,12711
/15/prob15b/a,0.25,0,17807
/15/prob15b/a,0.25,1,15547
/15/prob15b/a,0.25,2,14412
/15/prob15b/a,0.25,3,13683
/15/prob15b/a,0.25,4,13205
/15/prob15b/a,0.25,5,13044
/15/prob15b/a,0.25,6,12794
/15/prob15b/a,0.25,7,12764
/15/prob15b/a,0.25,8,12711
/15/prob15b/a,0.75,0,17807
/15/prob15b/a,0.75,1,15547
/15/prob15b/a,0.75,2,14412
/15/prob15b/a,0.75,3,13683
/15/prob15b/a,0.75,4,13205
/15/prob15b/a,0.75,5,13044
/15/prob15b/a,0.75,6,12794
/15/prob15b/a,0.75,7,12764
/15/prob15b/a,0.75,8,12711
/15/prob15b/a,0,0,17807
/15/prob15b/a,0,1,15547
/15/prob15b/a,0,2,14412
/15/prob15b/a,0,3,13683
/15/prob15b/a,0,4,13205
/15/prob15b/a,0,5,13044
/15/prob15b/a,0,6,12794
/15/prob15b/a,0,7,12764
/15/prob15b/a,0,8,12711
/15/prob15b/b,0.1,0,17807
/15/prob15b/b,0.1,1,15547
/15/prob15b/b,0.1,2,14412
/15/prob15b/b,0.1,3,13683
/15/prob15b/b,0.1,4,13205
/15/prob15b/b,0.1,5,13044
/15/prob15b/b,0.1,6,12794
/15/prob15b/b,0.1,7,12764
/15/prob15b/b,0.1,8,12711
/15/prob15b/b,0.5,0,17807
/15/prob15b/b,0.5,1,15547
/15/prob15b/b,0.5,2,14412
/15/prob15b/b,0.5,3,13683
/15/prob15b/b,0.5,4,13205
/15/prob15b/b,0.5,5,13044
/15/prob15b/b,0.5,6,12794
/15/prob15b/b,0.5,7,12764
/15/prob15b/b,0.5,8,12711
/15/prob15b/b,0.25,0,17807
/15/prob15b/b,0.25,1,15547
/15/prob15b/b,0.25,2,14412
/15/prob15b/b,0.25,3,13683
/15/prob15b/b,0.25,4,13205
/15/prob15b/b,0.25,5,13044
/15/prob15b/b,0.25,6,12794
/15/prob15b/b,0.25,7,12764
/15/prob15b/b,0.25,8,12711
/15/prob15b/b,0.75,0,17807
/15/prob15b/b,0.75,1,15547
/15/prob15b/b,0.75,2,14412
/15/prob15b/b,0.75,3,13683
/15/prob15b/b,0.75,4,13205
/15/prob15b/b,0.75,5,13044
/15/prob15b/b,0.75,6,12794
/15/prob15b/b,0.75,7,12764
/15/prob15b/b,0.75,8,12711
/15/prob15b/b,0,0,17807
/15/prob15b/b,0,1,15547
/15/prob15b/b,0,2,14412
/15/prob15b/b,0,3,13683
/15/prob15b/b,0,4,13205
/15/prob15b/b,0,5,13044
/15/prob15b/b,0,6,12794
/15/prob15b/b,0,7,12764
/15/prob15b/b,0,8,12711
/15/prob15b/c,0.1,0,17807
/15/prob15b/c,0.1,1,15547
/15/prob15b/c,0.1,2,14412
/15/prob15b/c,0.1,3,13683
/15/prob15b/c,0.1,4,13205
/15/prob15b/c,0.1,5,13044
/15/prob15b/c,0.1,6,12794
/15/prob15b/c,0.1,7,12764
/15/prob15b/c,0.1,8,12711
/15/prob15b/c,0.5,0,17807
/15/prob15b/c,0.5,1,15547
/15/prob15b/c,0.5,2,14412
/15/prob15b/c,0.5,3,13683
/15/prob15b/c,0.5,4,13205
/15/prob15b/c,0.5,5,13044
/15/prob15b/c,0.5,6,12794
/15/prob15b/c,0.5,7,12764
/15/prob15b/c,0.5,8,12711
/15/prob15b/c,0.25,0,17807
/15/prob15b/c,0.25,1,15547
/15/prob15b/c,0.25,2,14412
/15/prob15b/c,0.25,3,13683
/15/prob15b/c,0.25,4,13205
/15/prob15b/c,0.25,5,13044
/15/prob15b/c,0.25,6,12794
/15/prob15b/c,0.25,7,12764
/15/prob15b/c,0.25,8,12711
/15/prob15b/c,0.75,0,17807
/15/prob15b/c,0.75,1,15547
/15/prob15b/c,0.75,2,14412
/15/prob15b/c,0.75,3,13683
/15/prob15b/c,0.75,4,13205
/15/prob15b/c,0.75,5,13044
/15/prob15b/c,0.75,6,12794
/15/prob15b/c,0.75,7,12764
/15/prob15b/c,0.75,8,12711
/15/prob15b/c,0,0,17807
/15/prob15b/c,0,1,15547
/15/prob15b/c,0,2,14412
/15/prob15b/c,0,3,13683
/15/prob15b/c,0,4,13205
/15/prob15b/c,0,5,13044
/15/prob15b/c,0,6,12794
/15/prob15b/c,0,7,12764
/15/prob15b/c,0,8,12711
/15/prob15b/d,0.1,0,17807
/15/prob15b/d,0.1,1,15547
/15/prob15b/d,0.1,2,14412
/15/prob15b/d,0.1,3,13683
/15/prob15b/d,0.1,4,13205
/15/prob15b/d,0.1,5,13044
/15/prob15b/d,0.1,6,12794
/15/prob15b/d,0.1,7,12764
/15/prob15b/d,0.1,8,12711
/15/prob15b/d,0.5,0,17807
/15/prob15b/d,0.5,1,15547
/15/prob15b/d,0.5,2,14412
/15/prob15b/d,0.5,3,13683
/15/prob15b/d,0.5,4,13205
/15/prob15b/d,0.5,5,13044
/15/prob15b/d,0.5,6,12794
/15/prob15b/d,0.5,7,12764
/15/prob15b/d,0.5,8,12711
/15/prob15b/d,0.25,0,17807
/15/prob15b/d,0.25,1,15547
/15/prob15b/d,0.25,2,14412
/15/prob15b/d,0.25,3,13683
/15/prob15b/d,0.25,4,13205
/15/prob15b/d,0.25,5,13044
/15/prob15b/d,0.25,6,12794
/15/prob15b/d,0.25,7,12764
/15/prob15b/d,0.25,8,12711
/15/prob15b/d,0.75,0,17807
/15/prob15b/d,0.75,1,15547
/15/prob15b/d,0.75,2,14412
/15/prob15b/d,0.75,3,13683
/15/prob15b/d,0.75,4,13205
/15/prob15b/d,0.75,5,13044
/15/prob15b/d,0.75,6,12794
/15/prob15b/d,0.75,7,12764
/15/prob15b/d,0.75,8,12711
/15/prob15b/d,0,0,17807
/15/prob15b/d,0,1,15547
/15/prob15b/d,0,2,14412
/15/prob15b/d,0,3,13683
/15/prob15b/d,0,4,13205
/15/prob15b/d,0,5,13044
/15/prob15b/d,0,6,12794
/15/prob15b/d,0,7,12764
/15/prob15b/d,0,8,12711
/15/prob15b/e,0.1,0,17807
/15/prob15b/e,0.1,1,15547
/15/prob15b/e,0.1,2,14412
/15/prob15b/e,0.1,3,13683
/15/prob15b/e,0.1,4,13205
/15/prob15b/e,0.1,5,13044
/15/prob15b/e,0.1,6,12794
/15/prob15b/e,0.1,7,12764
/15/prob15b/e,0.1,8,12711
/15/prob15b/e,0.5,0,17807
/15/prob15b/e,0.5,1,15547
/15/prob15b/e,0.5,2,14412
/15/prob15b/e,0.5,3,13683
/15/prob15b/e,0.5,4,13205
/15/prob15b/e,0.5,5,13044
/15/prob15b/e,0.5,6,12794
/15/prob15b/e,0.5,7,12764
/15/prob15b/e,0.5,8,12711
/15/prob15b/e,0.25,0,17807
/15/prob15b/e,0.25,1,15547
/15/prob15b/e,0.25,2,14412
/15/prob15b/e,0.25,3,13683
/15/prob15b/e,0.25,4,13205
/15/prob15b/e,0.25,5,13044
/15/prob15b/e,0.25,6,12794
/15/prob15b/e,0.25,7,12764
/15/prob15b/e,0.25,8,12711
/15/prob15b/e,0.75,0,17807
/15/prob15b/e,0.75,1,15547
/15/prob15b/e,0.75,2,14412
/15/prob15b/e,0.75,3,13683
/15/prob15b/e,0.75,4,13205
/15/prob15b/e,0.75,5,13044
/15/prob15b/e,0.75,6,12794
/15/prob15b/e,0.75,7,12764
/15/prob15b/e,0.75,8,12711
/15/prob15b/e,0,0,17807
/15/prob15b/e,0,1,15547
/15/prob15b/e,0,2,14412
/15/prob15b/e,0,3,13683
/15/prob15b/e,0,4,13205
/15/prob15b/e,0,5,13044
/15/prob15b/e,0,6,12794
/15/prob15b/e,0,7,12764
/15/prob15b/e,0,8,12711
/15/prob15c/a,0.1,0,14888
/15/prob15c/a,0.1,1,13456
/15/prob15c/a,0.1,2,12895
/15/prob15c/a,0.1,3,12652
/15/prob15c/a,0.1,4,12324
/15/prob15c/a,0.1,5,12219
/15/prob15c/a,0.1,6,12171
/15/prob15c/a,0.1,7,12168
/15/prob15c/a,0.1,8,12151
/15/prob15c/a,0.5,0,14888
/15/prob15c/a,0.5,1,13456
/15/prob15c/a,0.5,2,12895
/15/prob15c/a,0.5,3,12652
/15/prob15c/a,0.5,4,12324
/15/prob15c/a,0.5,5,12219
/15/prob15c/a,0.5,6,12171
/15/prob15c/a,0.5,7,12168
/15/prob15c/a,0.5,8,12151
/15/prob15c/a,0.25,0,14888
/15/prob15c/a,0.25,1,13456
/15/prob15c/a,0.25,2,12895
/15/prob15c/a,0.25,3,12652
/15/prob15c/a,0.25,4,12324
/15/prob15c/a,0.25,5,12219
/15/prob15c/a,0.25,6,12171
/15/prob15c/a,0.25,7,12168
/15/prob15c/a,0.25,8,12151
/15/prob15c/a,0.75,0,14888
/15/prob15c/a,0.75,1,13456
/15/prob15c/a,0.75,2,12895
/15/prob15c/a,0.75,3,12652
/15/prob15c/a,0.75,4,12324
/15/prob15c/a,0.75,5,12219
/15/prob15c/a,0.75,6,12171
/15/prob15c/a,0.75,7,12168
/15/prob15c/a,0.75,8,12151
/15/prob15c/a,0,0,14888
/15/prob15c/a,0,1,13456
/15/prob15c/a,0,2,12895
/15/prob15c/a,0,3,12652
/15/prob15c/a,0,4,12324
/15/prob15c/a,0,5,12219
/15/prob15c/a,0,6,12171
/15/prob15c/a,0,7,12168
/15/prob15c/a,0,8,12151
/15/prob15c/b,0.1,0,14888
/15/prob15c/b,0.1,1,13456
/15/prob15c/b,0.1,2,12895
/15/prob15c/b,0.1,3,12652
/15/prob15c/b,0.1,4,12324
/15/prob15c/b,0.1,5,12219
/15/prob15c/b,0.1,6,12171
/15/prob15c/b,0.1,7,12168
/15/prob15c/b,0.1,8,12151
/15/prob15c/b,0.5,0,14888
/15/prob15c/b,0.5,1,13456
/15/prob15c/b,0.5,2,12895
/15/prob15c/b,0.5,3,12652
/15/prob15c/b,0.5,4,12324
/15/prob15c/b,0.5,5,12219
/15/prob15c/b,0.5,6,12171
/15/prob15c/b,0.5,7,12168
/15/prob15c/b,0.5,8,12151
/15/prob15c/b,0.25,0,14888
/15/prob15c/b,0.25,1,13456
/15/prob15c/b,0.25,2,12895
/15/prob15c/b,0.25,3,12652
/15/prob15c/b,0.25,4,12324
/15/prob15c/b,0.25,5,12219
/15/prob15c/b,0.25,6,12171
/15/prob15c/b,0.25,7,12168
/15/prob15c/b,0.25,8,12151
/15/prob15c/b,0.75,0,14888
/15/prob15c/b,0.75,1,13456
/15/prob15c/b,0.75,2,12895
/15/prob15c/b,0.75,3,12652
/15/prob15c/b,0.75,4,12324
/15/prob15c/b,0.75,5,12219
/15/prob15c/b,0.75,6,12171
/15/prob15c/b,0.75,7,12168
/15/prob15c/b,0.75,8,12151
/15/prob15c/b,0,0,14888
/15/prob15c/b,0,1,13456
/15/prob15c/b,0,2,12895
/15/prob15c/b,0,3,12652
/15/prob15c/b,0,4,12324
/15/prob15c/b,0,5,12219
/15/prob15c/b,0,6,12171
/15/prob15c/b,0,7,12168
/15/prob15c/b,0,8,12151
/15/prob15c/c,0.1,0,14888
/15/prob15c/c,0.1,1,13456
/15/prob15c/c,0.1,2,12895
/15/prob15c/c,0.1,3,12652
/15/prob15c/c,0.1,4,12324
/15/prob15c/c,0.1,5,12219
/15/prob15c/c,0.1,6,12171
/15/prob15c/c,0.1,7,12168
/15/prob15c/c,0.1,8,12151
/15/prob15c/c,0.5,0,14888
/15/prob15c/c,0.5,1,13456
/15/prob15c/c,0.5,2,12895
/15/prob15c/c,0.5,3,12652
/15/prob15c/c,0.5,4,12324
/15/prob15c/c,0.5,5,12219
/15/prob15c/c,0.5,6,12171
/15/prob15c/c,0.5,7,12168
/15/prob15c/c,0.5,8,12151
/15/prob15c/c,0.25,0,14888
/15/prob15c/c,0.25,1,13456
/15/prob15c/c,0.25,2,12895
/15/prob15c/c,0.25,3,12652
/15/prob15c/c,0.25,4,12324
/15/prob15c/c,0.25,5,12219
/15/prob15c/c,0.25,6,12171
/15/prob15c/c,0.25,7,12168
/15/prob15c/c,0.25,8,12151
/15/prob15c/c,0.75,0,14888
/15/prob15c/c,0.75,1,13456
/15/prob15c/c,0.75,2,12895
/15/prob15c/c,0.75,3,12652
/15/prob15c/c,0.75,4,12324
/15/prob15c/c,0.75,5,12219
/15/prob15c/c,0.75,6,12171
/15/prob15c/c,0.75,7,12168
/15/prob15c/c,0.75,8,12151
/15/prob15c/c,0,0,14888
/15/prob15c/c,0,1,13456
/15/prob15c/c,0,2,12895
/15/prob15c/c,0,3,12652
/15/prob15c/c,0,4,12324
/15/prob15c/c,0,5,12219
/15/prob15c/c,0,6,12171
/15/prob15c/c,0,7,12168
/15/prob15c/c,0,8,12151
/15/prob15c/d,0.1,0,14888
/15/prob15c/d,0.1,1,13456
/15/prob15c/d,0.1,2,12895
/15/prob15c/d,0.1,3,12652
/15/prob15c/d,0.1,4,12324
/15/prob15c/d,0.1,5,12219
/15/prob15c/d,0.1,6,12171
/15/prob15c/d,0.1,7,12168
/15/prob15c/d,0.1,8,12151
/15/prob15c/d,0.5,0,14888
/15/prob15c/d,0.5,1,13456
/15/prob15c/d,0.5,2,12895
/15/prob15c/d,0.5,3,12652
/15/prob15c/d,0.5,4,12324
/15/prob15c/d,0.5,5,12219
/15/prob15c/d,0.5,6,12171
/15/prob15c/d,0.5,7,12168
/15/prob15c/d,0.5,8,12151
/15/prob15c/d,0.25,0,14888
/15/prob15c/d,0.25,1,13456
/15/prob15c/d,0.25,2,12895
/15/prob15c/d,0.25,3,12652
/15/prob15c/d,0.25,4,12324
/15/prob15c/d,0.25,5,12219
/15/prob15c/d,0.25,6,12171
/15/prob15c/d,0.25,7,12168
/15/prob15c/d,0.25,8,12151
/15/prob15c/d,0.75,0,14888
/15/prob15c/d,0.75,1,13456
/15/prob15c/d,0.75,2,12895
/15/prob15c/d,0.75,3,12652
/15/prob15c/d,0.75,4,12324
/15/prob15c/d,0.75,5,12219
/15/prob15c/d,0.75,6,12171
/15/prob15c/d,0.75,7,12168
/15/prob15c/d,0.75,8,12151
/15/prob15c/d,0,0,14888
/15/prob15c/d,0,1,13456
/15/prob15c/d,0,2,12895
/15/prob15c/d,0,3,12652
/15/prob15c/d,0,4,12324
/15/prob15c/d,0,5,12219
/15/prob15c/d,0,6,12171
/15/prob15c/d,0,7,12168
/15/prob15c/d,0,8,12151
/15/prob15c/e,0.1,0,14888
/15/prob15c/e,0.1,1,13456
/15/prob15c/e,0.1,2,12895
/15/prob15c/e,0.1,3,12652
/15/prob15c/e,0.1,4,12324
/15/prob15c/e,0.1,5,12219
/15/prob15c/e,0.1,6,12171
/15/prob15c/e,0.1,7,12168
/15/prob15c/e,0.1,8,12151
/15/prob15c/e,0.5,0,14888
/15/prob15c/e,0.5,1,13456
/15/prob15c/e,0.5,2,12895
/15/prob15c/e,0.5,3,12652
/15/prob15c/e,0.5,4,12324
/15/prob15c/e,0.5,5,12219
/15/prob15c/e,0.5,6,12171
/15/prob15c/e,0.5,7,12168
/15/prob15c/e,0.5,8,12151
/15/prob15c/e,0.25,0,14888
/15/prob15c/e,0.25,1,13456
/15/prob15c/e,0.25,2,12895
/15/prob15c/e,0.25,3,12652
/15/prob15c/e,0.25,4,12324
/15/prob15c/e,0.25,5,12219
/15/prob15c/e,0.25,6,12171
/15/prob15c/e,0.25,7,12168
/15/prob15c/e,0.25,8,12151
/15/prob15c/e,0.75,0,14888
/15/prob15c/e,0.75,1,13456
/15/prob15c/e,0.75,2,12895
/15/prob15c/e,0.75,3,12652
/15/prob15c/e,0.75,4,12324
/15/prob15c/e,0.75,5,12219
/15/prob15c/e,0.75,6,12171
/15/prob15c/e,0.75,7,12168
/15/prob15c/e,0.75,8,12151
/15/prob15c/e,0,0,14888
/15/prob15c/e,0,1,13456
/15/prob15c/e,0,2,12895
/15/prob15c/e,0,3,12652
/15/prob15c/e,0,4,12324
/15/prob15c/e,0,5,12219
/15/prob15c/e,0,6,12171
/15/prob15c/e,0,7,12168
/15/prob15c/e,0,8,12151
/15/prob15d/a,0.1,0,15164
/15/prob15d/a,0.1,1,13223
/15/prob15d/a,0.1,2,11929
/15/prob15d/a,0.1,3,11574
/15/prob15d/a,0.1,4,11552
/15/prob15d/a,0.5,0,15164
/15/prob15d/a,0.5,1,13223
/15/prob15d/a,0.5,2,11929
/15/prob15d/a,0.5,3,11574
/15/prob15d/a,0.5,4,11552
/15/prob15d/a,0.25,0,15164
/15/prob15d/a,0.25,1,13223
/15/prob15d/a,0.25,2,11929
/15/prob15d/a,0.25,3,11574
/15/prob15d/a,0.25,4,11552
/15/prob15d/a,0.75,0,15164
/15/prob15d/a,0.75,1,13223
/15/prob15d/a,0.75,2,11929
/15/prob15d/a,0.75,3,11574
/15/prob15d/a,0.75,4,11552
/15/prob15d/a,0,0,15164
/15/prob15d/a,0,1,13223
