Instancia,%Inc,Heuristica,Numero iteracion,Costo de iteracion
/50/prob50c/c,0,swap,2,16285
/50/prob50c/c,0,swap,3,16215
/50/prob50c/c,0,swap,4,16159
/50/prob50c/c,0,swap,5,16082
/50/prob50c/c,0,swap,6,15970
/50/prob50c/c,0,swap,7,15917
/50/prob50c/c,0,swap,8,15865
/50/prob50c/c,0,swap,9,15809
/50/prob50c/c,0,swap,10,15757
/50/prob50c/c,0,swap,11,15700
/50/prob50c/c,0,swap,12,15652
/50/prob50c/c,0,swap,13,15615
/50/prob50c/c,0,swap,14,15579
/50/prob50c/c,0,swap,15,15543
/50/prob50c/c,0,swap,16,15510
/50/prob50c/c,0,swap,17,15479
/50/prob50c/c,0,swap,18,15250
/50/prob50c/c,0,swap,19,15039
/50/prob50c/c,0,swap,20,14804
/50/prob50c/c,0,swap,21,14787
/50/prob50c/c,0,swap,22,14770
/50/prob50c/c,0,swap,23,14650
/50/prob50c/c,0,swap,24,14554
/50/prob50c/c,0,swap,25,14469
/50/prob50c/c,0,swap,26,14460
/50/prob50c/c,0,swap,27,14452
/50/prob50c/c,0,swap,28,14445
/50/prob50c/c,0,swap,29,14440
/50/prob50c/c,0,swap,30,14437
/50/prob50c/c,0,swap,31,14434
/50/prob50c/c,0,swap,32,14431
/50/prob50c/c,0,swap,33,14404
/50/prob50c/c,0,swap,34,14402
/50/prob50c/c,0,swap,35,14401
/50/prob50c/c,0,swap,36,14401
/50/prob50c/c,0,3-opt,0,14401
/50/prob50c/c,0,3-opt,1,14401
/50/prob50c/c,0,swap,0,14401
/50/prob50c/c,0,swap,1,14401
/50/prob50c/c,0,3-opt,0,14401
/50/prob50c/c,0,3-opt,1,14401
/50/prob50c/c,0,swap,0,14401
/50/prob50c/c,0,swap,1,14401
/50/prob50c/c,0,3-opt,0,14401
/50/prob50c/c,0,3-opt,1,14401
/50/prob50c/d,0.1,swap,0,54558
/50/prob50c/d,0.1,swap,1,53073
/50/prob50c/d,0.1,swap,2,51697
/50/prob50c/d,0.1,swap,3,50366
/50/prob50c/d,0.1,swap,4,49080
/50/prob50c/d,0.1,swap,5,47867
/50/prob50c/d,0.1,swap,6,46656
/50/prob50c/d,0.1,swap,7,45611
/50/prob50c/d,0.1,swap,8,44645
/50/prob50c/d,0.1,swap,9,43781
/50/prob50c/d,0.1,swap,10,42925
/50/prob50c/d,0.1,swap,11,42128
/50/prob50c/d,0.1,swap,12,41377
/50/prob50c/d,0.1,swap,13,40630
/50/prob50c/d,0.1,swap,14,39910
/50/prob50c/d,0.1,swap,15,39206
/50/prob50c/d,0.1,swap,16,38589
/50/prob50c/d,0.1,swap,17,38000
/50/prob50c/d,0.1,swap,18,37426
/50/prob50c/d,0.1,swap,19,36778
/50/prob50c/d,0.1,swap,20,36240
/50/prob50c/d,0.1,swap,21,35708
/50/prob50c/d,0.1,swap,22,35229
/50/prob50c/d,0.1,swap,23,34827
/50/prob50c/d,0.1,swap,24,34442
/50/prob50c/d,0.1,swap,25,34060
/50/prob50c/d,0.1,swap,26,33691
/50/prob50c/d,0.1,swap,27,33336
/50/prob50c/d,0.1,swap,28,32607
/50/prob50c/d,0.1,swap,29,32261
/50/prob50c/d,0.1,swap,30,31936
/50/prob50c/d,0.1,swap,31,31651
/50/prob50c/d,0.1,swap,32,31375
/50/prob50c/d,0.1,swap,33,31111
/50/prob50c/d,0.1,swap,34,30880
/50/prob50c/d,0.1,swap,35,30186
/50/prob50c/d,0.1,swap,36,29962
/50/prob50c/d,0.1,swap,37,29754
/50/prob50c/d,0.1,swap,38,29548
/50/prob50c/d,0.1,swap,39,29343
/50/prob50c/d,0.1,swap,40,29161
/50/prob50c/d,0.1,swap,41,28989
/50/prob50c/d,0.1,swap,42,28823
/50/prob50c/d,0.1,swap,43,28680
/50/prob50c/d,0.1,swap,44,28538
/50/prob50c/d,0.1,swap,45,28362
/50/prob50c/d,0.1,swap,46,28228
/50/prob50c/d,0.1,swap,47,28095
/50/prob50c/d,0.1,swap,48,27989
/50/prob50c/d,0.1,swap,49,27886
/50/prob50c/d,0.1,swap,50,27787
/50/prob50c/d,0.1,swap,51,27616
/50/prob50c/d,0.1,swap,52,27536
/50/prob50c/d,0.1,swap,53,27357
/50/prob50c/d,0.1,swap,54,27234
/50/prob50c/d,0.1,swap,55,27168
/50/prob50c/d,0.1,swap,56,27106
/50/prob50c/d,0.1,swap,57,27049
/50/prob50c/d,0.1,swap,58,26882
/50/prob50c/d,0.1,swap,59,26829
/50/prob50c/d,0.1,swap,60,26789
/50/prob50c/d,0.1,swap,61,26401
/50/prob50c/d,0.1,swap,62,26355
/50/prob50c/d,0.1,swap,63,26130
/50/prob50c/d,0.1,swap,64,26091
/50/prob50c/d,0.1,swap,65,26059
/50/prob50c/d,0.1,swap,66,26034
/50/prob50c/d,0.1,swap,67,26000
/50/prob50c/d,0.1,swap,68,25978
/50/prob50c/d,0.1,swap,69,25957
/50/prob50c/d,0.1,swap,70,25942
/50/prob50c/d,0.1,swap,71,25588
/50/prob50c/d,0.1,swap,72,25555
/50/prob50c/d,0.1,swap,73,25334
/50/prob50c/d,0.1,swap,74,25322
/50/prob50c/d,0.1,3-opt,0,25322
/50/prob50c/d,0.1,3-opt,1,25322
/50/prob50c/d,0.1,swap,0,25322
/50/prob50c/d,0.1,swap,1,25320
/50/prob50c/d,0.1,swap,2,25320
/50/prob50c/d,0.1,3-opt,0,25320
/50/prob50c/d,0.1,3-opt,1,25320
/50/prob50c/d,0.1,swap,0,25320
/50/prob50c/d,0.1,swap,1,25320
/50/prob50c/d,0.1,3-opt,0,25320
/50/prob50c/d,0.1,3-opt,1,25320
/50/prob50c/d,0.1,swap,0,25320
/50/prob50c/d,0.1,swap,1,25320
/50/prob50c/d,0.1,3-opt,0,25320
/50/prob50c/d,0.1,3-opt,1,25320
/50/prob50c/d,0.5,swap,0,54558
/50/prob50c/d,0.5,swap,1,53272
/50/prob50c/d,0.5,swap,2,52062
/50/prob50c/d,0.5,swap,3,50927
/50/prob50c/d,0.5,swap,4,50051
/50/prob50c/d,0.5,swap,5,49213
/50/prob50c/d,0.5,swap,6,48607
/50/prob50c/d,0.5,swap,7,48037
/50/prob50c/d,0.5,swap,8,47501
/50/prob50c/d,0.5,swap,9,46993
/50/prob50c/d,0.5,swap,10,46554
/50/prob50c/d,0.5,swap,11,46170
/50/prob50c/d,0.5,swap,12,45477
/50/prob50c/d,0.5,swap,13,45156
/50/prob50c/d,0.5,swap,14,44852
/50/prob50c/d,0.5,swap,15,44568
/50/prob50c/d,0.5,swap,16,44298
/50/prob50c/d,0.5,swap,17,43885
/50/prob50c/d,0.5,swap,18,43658
/50/prob50c/d,0.5,swap,19,43462
/50/prob50c/d,0.5,swap,20,43284
/50/prob50c/d,0.5,swap,21,43119
/50/prob50c/d,0.5,swap,22,42963
/50/prob50c/d,0.5,swap,23,42836
/50/prob50c/d,0.5,swap,24,42718
/50/prob50c/d,0.5,swap,25,42602
/50/prob50c/d,0.5,swap,26,42487
/50/prob50c/d,0.5,swap,27,42402
/50/prob50c/d,0.5,swap,28,42317
/50/prob50c/d,0.5,swap,29,42235
/50/prob50c/d,0.5,swap,30,42119
/50/prob50c/d,0.5,swap,31,41677
/50/prob50c/d,0.5,swap,32,41524
/50/prob50c/d,0.5,swap,33,41446
/50/prob50c/d,0.5,swap,34,41426
/50/prob50c/d,0.5,swap,35,41416
/50/prob50c/d,0.5,swap,36,41407
/50/prob50c/d,0.5,swap,37,41407
/50/prob50c/d,0.5,3-opt,0,41407
/50/prob50c/d,0.5,3-opt,1,38751
/50/prob50c/d,0.5,3-opt,2,37431
/50/prob50c/d,0.5,3-opt,3,36920
/50/prob50c/d,0.5,3-opt,4,36681
/50/prob50c/d,0.5,3-opt,5,36464
/50/prob50c/d,0.5,3-opt,6,36025
/50/prob50c/d,0.5,3-opt,7,35919
/50/prob50c/d,0.5,3-opt,8,35878
/50/prob50c/d,0.5,3-opt,9,35878
/50/prob50c/d,0.5,swap,0,35878
/50/prob50c/d,0.5,swap,1,35489
/50/prob50c/d,0.5,swap,2,35136
/50/prob50c/d,0.5,swap,3,34794
/50/prob50c/d,0.5,swap,4,34511
/50/prob50c/d,0.5,swap,5,34344
/50/prob50c/d,0.5,swap,6,34256
/50/prob50c/d,0.5,swap,7,34225
/50/prob50c/d,0.5,swap,8,34205
/50/prob50c/d,0.5,swap,9,34068
/50/prob50c/d,0.5,swap,10,34068
/50/prob50c/d,0.5,3-opt,0,34068
/50/prob50c/d,0.5,3-opt,1,34068
/50/prob50c/d,0.5,swap,0,34068
/50/prob50c/d,0.5,swap,1,34068
/50/prob50c/d,0.5,3-opt,0,34068
/50/prob50c/d,0.5,3-opt,1,34068
/50/prob50c/d,0.5,swap,0,34068
/50/prob50c/d,0.5,swap,1,34068
/50/prob50c/d,0.5,3-opt,0,34068
/50/prob50c/d,0.5,3-opt,1,34068
/50/prob50c/d,0.25,swap,0,54558
/50/prob50c/d,0.25,swap,1,53272
/50/prob50c/d,0.25,swap,2,51994
/50/prob50c/d,0.25,swap,3,50809
/50/prob50c/d,0.25,swap,4,49674
/50/prob50c/d,0.25,swap,5,48686
/50/prob50c/d,0.25,swap,6,47800
/50/prob50c/d,0.25,swap,7,46924
/50/prob50c/d,0.25,swap,8,46101
/50/prob50c/d,0.25,swap,9,45397
/50/prob50c/d,0.25,swap,10,44730
/50/prob50c/d,0.25,swap,11,43950
/50/prob50c/d,0.25,swap,12,43285
/50/prob50c/d,0.25,swap,13,42736
/50/prob50c/d,0.25,swap,14,42204
/50/prob50c/d,0.25,swap,15,41711
/50/prob50c/d,0.25,swap,16,41221
/50/prob50c/d,0.25,swap,17,40784
/50/prob50c/d,0.25,swap,18,40432
/50/prob50c/d,0.25,swap,19,40121
/50/prob50c/d,0.25,swap,20,39754
/50/prob50c/d,0.25,swap,21,38756
/50/prob50c/d,0.25,swap,22,38473
/50/prob50c/d,0.25,swap,23,38203
/50/prob50c/d,0.25,swap,24,37949
/50/prob50c/d,0.25,swap,25,37706
/50/prob50c/d,0.25,swap,26,37479
/50/prob50c/d,0.25,swap,27,37252
/50/prob50c/d,0.25,swap,28,37039
/50/prob50c/d,0.25,swap,29,36830
/50/prob50c/d,0.25,swap,30,36540
/50/prob50c/d,0.25,swap,31,36321
/50/prob50c/d,0.25,swap,32,36147
/50/prob50c/d,0.25,swap,33,35978
/50/prob50c/d,0.25,swap,34,35688
/50/prob50c/d,0.25,swap,35,35526
/50/prob50c/d,0.25,swap,36,35375
/50/prob50c/d,0.25,swap,37,35239
/50/prob50c/d,0.25,swap,38,35132
/50/prob50c/d,0.25,swap,39,35036
/50/prob50c/d,0.25,swap,40,34941
/50/prob50c/d,0.25,swap,41,34824
/50/prob50c/d,0.25,swap,42,34731
/50/prob50c/d,0.25,swap,43,34643
/50/prob50c/d,0.25,swap,44,34569
/50/prob50c/d,0.25,swap,45,34504
/50/prob50c/d,0.25,swap,46,34369
/50/prob50c/d,0.25,swap,47,34308
/50/prob50c/d,0.25,swap,48,34180
/50/prob50c/d,0.25,swap,49,34123
/50/prob50c/d,0.25,swap,50,34086
/50/prob50c/d,0.25,swap,51,33903
/50/prob50c/d,0.25,swap,52,33790
/50/prob50c/d,0.25,swap,53,33573
/50/prob50c/d,0.25,swap,54,33496
/50/prob50c/d,0.25,swap,55,33449
/50/prob50c/d,0.25,swap,56,33412
/50/prob50c/d,0.25,swap,57,33375
/50/prob50c/d,0.25,swap,58,33308
/50/prob50c/d,0.25,swap,59,32846
/50/prob50c/d,0.25,swap,60,32755
/50/prob50c/d,0.25,swap,61,32600
/50/prob50c/d,0.25,swap,62,32511
/50/prob50c/d,0.25,swap,63,32475
/50/prob50c/d,0.25,swap,64,32469
/50/prob50c/d,0.25,swap,65,32469
/50/prob50c/d,0.25,3-opt,0,32469
/50/prob50c/d,0.25,3-opt,1,32469
/50/prob50c/d,0.25,swap,0,32469
/50/prob50c/d,0.25,swap,1,32469
/50/prob50c/d,0.25,3-opt,0,32469
/50/prob50c/d,0.25,3-opt,1,32469
/50/prob50c/d,0.25,swap,0,32469
/50/prob50c/d,0.25,swap,1,32469
/50/prob50c/d,0.25,3-opt,0,32469
/50/prob50c/d,0.25,3-opt,1,32469
/50/prob50c/d,0.75,swap,0,54558
/50/prob50c/d,0.75,swap,1,53735
/50/prob50c/d,0.75,swap,2,53031
/50/prob50c/d,0.75,swap,3,52401
/50/prob50c/d,0.75,swap,4,51865
/50/prob50c/d,0.75,swap,5,51452
/50/prob50c/d,0.75,swap,6,51148
/50/prob50c/d,0.75,swap,7,50926
/50/prob50c/d,0.75,swap,8,50867
/50/prob50c/d,0.75,swap,9,50867
/50/prob50c/d,0.75,3-opt,0,50867
/50/prob50c/d,0.75,3-opt,1,47778
/50/prob50c/d,0.75,3-opt,2,45067
/50/prob50c/d,0.75,3-opt,3,43475
/50/prob50c/d,0.75,3-opt,4,41971
/50/prob50c/d,0.75,3-opt,5,40575
/50/prob50c/d,0.75,3-opt,6,39051
/50/prob50c/d,0.75,3-opt,7,38552
/50/prob50c/d,0.75,3-opt,8,38137
/50/prob50c/d,0.75,3-opt,9,37812
/50/prob50c/d,0.75,3-opt,10,37606
/50/prob50c/d,0.75,3-opt,11,37215
/50/prob50c/d,0.75,3-opt,12,37049
/50/prob50c/d,0.75,swap,0,37049
/50/prob50c/d,0.75,swap,1,36745
/50/prob50c/d,0.75,swap,2,36542
/50/prob50c/d,0.75,swap,3,36450
/50/prob50c/d,0.75,swap,4,36361
/50/prob50c/d,0.75,swap,5,36278
/50/prob50c/d,0.75,swap,6,36206
/50/prob50c/d,0.75,swap,7,36176
/50/prob50c/d,0.75,swap,8,36151
/50/prob50c/d,0.75,swap,9,36142
/50/prob50c/d,0.75,swap,10,36142
/50/prob50c/d,0.75,3-opt,0,36142
/50/prob50c/d,0.75,3-opt,1,36027
/50/prob50c/d,0.75,3-opt,2,35954
/50/prob50c/d,0.75,3-opt,3,35903
/50/prob50c/d,0.75,3-opt,4,35884
/50/prob50c/d,0.75,3-opt,5,35884
/50/prob50c/d,0.75,swap,0,35884
/50/prob50c/d,0.75,swap,1,35620
/50/prob50c/d,0.75,swap,2,35465
/50/prob50c/d,0.75,swap,3,35437
/50/prob50c/d,0.75,swap,4,35437
/50/prob50c/d,0.75,3-opt,0,35437
/50/prob50c/d,0.75,3-opt,1,35437
/50/prob50c/d,0.75,swap,0,35437
/50/prob50c/d,0.75,swap,1,35437
/50/prob50c/d,0.75,3-opt,0,35437
/50/prob50c/d,0.75,3-opt,1,35437
/50/prob50c/d,0.75,swap,0,35437
/50/prob50c/d,0.75,swap,1,35437
/50/prob50c/d,0.75,3-opt,0,35437
/50/prob50c/d,0.75,3-opt,1,35437
/50/prob50c/d,0,swap,0,54558
/50/prob50c/d,0,swap,1,53073
/50/prob50c/d,0,swap,2,51596
/50/prob50c/d,0,swap,3,50265
/50/prob50c/d,0,swap,4,48979
/50/prob50c/d,0,swap,5,47766
/50/prob50c/d,0,swap,6,46555
/50/prob50c/d,0,swap,7,45468
/50/prob50c/d,0,swap,8,44423
/50/prob50c/d,0,swap,9,43519
/50/prob50c/d,0,swap,10,42655
/50/prob50c/d,0,swap,11,41795
/50/prob50c/d,0,swap,12,40939
/50/prob50c/d,0,swap,13,40108
/50/prob50c/d,0,swap,14,39311
/50/prob50c/d,0,swap,15,38551
/50/prob50c/d,0,swap,16,37832
/50/prob50c/d,0,swap,17,37127
/50/prob50c/d,0,swap,18,35967
/50/prob50c/d,0,swap,19,35302
/50/prob50c/d,0,swap,20,34664
/50/prob50c/d,0,swap,21,33579
/50/prob50c/d,0,swap,22,32948
/50/prob50c/d,0,swap,23,32329
/50/prob50c/d,0,swap,24,31757
/50/prob50c/d,0,swap,25,31109
/50/prob50c/d,0,swap,26,30559
/50/prob50c/d,0,swap,27,30021
/50/prob50c/d,0,swap,28,29507
/50/prob50c/d,0,swap,29,28919
/50/prob50c/d,0,swap,30,28411
/50/prob50c/d,0,swap,31,27915
/50/prob50c/d,0,swap,32,27462
/50/prob50c/d,0,swap,33,27053
/50/prob50c/d,0,swap,34,26658
/50/prob50c/d,0,swap,35,26270
/50/prob50c/d,0,swap,36,25805
/50/prob50c/d,0,swap,37,25420
/50/prob50c/d,0,swap,38,24944
/50/prob50c/d,0,swap,39,24597
/50/prob50c/d,0,swap,40,24027
/50/prob50c/d,0,swap,41,23707
/50/prob50c/d,0,swap,42,23387
/50/prob50c/d,0,swap,43,23070
/50/prob50c/d,0,swap,44,22836
/50/prob50c/d,0,swap,45,22606
/50/prob50c/d,0,swap,46,22379
/50/prob50c/d,0,swap,47,21912
/50/prob50c/d,0,swap,48,21710
/50/prob50c/d,0,swap,49,21508
/50/prob50c/d,0,swap,50,21308
/50/prob50c/d,0,swap,51,20969
/50/prob50c/d,0,swap,52,20753
/50/prob50c/d,0,swap,53,20547
/50/prob50c/d,0,swap,54,20348
/50/prob50c/d,0,swap,55,20149
/50/prob50c/d,0,swap,56,19824
/50/prob50c/d,0,swap,57,19593
/50/prob50c/d,0,swap,58,19334
/50/prob50c/d,0,swap,59,19137
/50/prob50c/d,0,swap,60,18956
/50/prob50c/d,0,swap,61,18821
/50/prob50c/d,0,swap,62,18687
/50/prob50c/d,0,swap,63,18399
/50/prob50c/d,0,swap,64,18169
/50/prob50c/d,0,swap,65,17698
/50/prob50c/d,0,swap,66,17583
/50/prob50c/d,0,swap,67,17339
/50/prob50c/d,0,swap,68,17218
/50/prob50c/d,0,swap,69,17118
/50/prob50c/d,0,swap,70,17030
/50/prob50c/d,0,swap,71,16946
/50/prob50c/d,0,swap,72,16644
/50/prob50c/d,0,swap,73,16535
/50/prob50c/d,0,swap,74,16439
/50/prob50c/d,0,3-opt,0,16439
/50/prob50c/d,0,3-opt,1,16439
/50/prob50c/d,0,swap,0,16439
/50/prob50c/d,0,swap,1,16360
/50/prob50c/d,0,swap,2,16285
/50/prob50c/d,0,swap,3,16215
/50/prob50c/d,0,swap,4,16159
/50/prob50c/d,0,swap,5,16082
/50/prob50c/d,0,swap,6,15970
/50/prob50c/d,0,swap,7,15917
/50/prob50c/d,0,swap,8,15865
/50/prob50c/d,0,swap,9,15809
/50/prob50c/d,0,swap,10,15757
/50/prob50c/d,0,swap,11,15700
/50/prob50c/d,0,swap,12,15652
/50/prob50c/d,0,swap,13,15615
/50/prob50c/d,0,swap,14,15579
/50/prob50c/d,0,swap,15,15543
/50/prob50c/d,0,swap,16,15510
/50/prob50c/d,0,swap,17,15479
/50/prob50c/d,0,swap,18,15250
/50/prob50c/d,0,swap,19,15039
/50/prob50c/d,0,swap,20,14804
/50/prob50c/d,0,swap,21,14787
/50/prob50c/d,0,swap,22,14770
/50/prob50c/d,0,swap,23,14650
/50/prob50c/d,0,swap,24,14554
/50/prob50c/d,0,swap,25,14469
/50/prob50c/d,0,swap,26,14460
/50/prob50c/d,0,swap,27,14452
/50/prob50c/d,0,swap,28,14445
/50/prob50c/d,0,swap,29,14440
/50/prob50c/d,0,swap,30,14437
/50/prob50c/d,0,swap,31,14434
/50/prob50c/d,0,swap,32,14431
/50/prob50c/d,0,swap,33,14404
/50/prob50c/d,0,swap,34,14402
/50/prob50c/d,0,swap,35,14401
/50/prob50c/d,0,swap,36,14401
/50/prob50c/d,0,3-opt,0,14401
/50/prob50c/d,0,3-opt,1,14401
/50/prob50c/d,0,swap,0,14401
/50/prob50c/d,0,swap,1,14401
/50/prob50c/d,0,3-opt,0,14401
/50/prob50c/d,0,3-opt,1,14401
/50/prob50c/d,0,swap,0,14401
/50/prob50c/d,0,swap,1,14401
/50/prob50c/d,0,3-opt,0,14401
/50/prob50c/d,0,3-opt,1,14401
/50/prob50c/e,0.1,swap,0,54558
/50/prob50c/e,0.1,swap,1,53081
/50/prob50c/e,0.1,swap,2,51750
/50/prob50c/e,0.1,swap,3,50464
/50/prob50c/e,0.1,swap,4,49253
/50/prob50c/e,0.1,swap,5,48118
/50/prob50c/e,0.1,swap,6,47023
/50/prob50c/e,0.1,swap,7,45936
/50/prob50c/e,0.1,swap,8,44891
/50/prob50c/e,0.1,swap,9,43987
/50/prob50c/e,0.1,swap,10,43127
/50/prob50c/e,0.1,swap,11,42273
/50/prob50c/e,0.1,swap,12,41468
/50/prob50c/e,0.1,swap,13,40525
/50/prob50c/e,0.1,swap,14,39757
/50/prob50c/e,0.1,swap,15,39004
/50/prob50c/e,0.1,swap,16,38257
/50/prob50c/e,0.1,swap,17,37627
/50/prob50c/e,0.1,swap,18,37010
/50/prob50c/e,0.1,swap,19,36421
/50/prob50c/e,0.1,swap,20,35834
/50/prob50c/e,0.1,swap,21,35276
/50/prob50c/e,0.1,swap,22,34740
/50/prob50c/e,0.1,swap,23,34214
/50/prob50c/e,0.1,swap,24,33711
/50/prob50c/e,0.1,swap,25,33226
/50/prob50c/e,0.1,swap,26,32832
/50/prob50c/e,0.1,swap,27,32485
/50/prob50c/e,0.1,swap,28,32165
/50/prob50c/e,0.1,swap,29,31851
/50/prob50c/e,0.1,swap,30,31547
/50/prob50c/e,0.1,swap,31,31271
/50/prob50c/e,0.1,swap,32,30941
/50/prob50c/e,0.1,swap,33,30701
/50/prob50c/e,0.1,swap,34,30477
/50/prob50c/e,0.1,swap,35,30086
/50/prob50c/e,0.1,swap,36,29868
/50/prob50c/e,0.1,swap,37,29665
/50/prob50c/e,0.1,swap,38,29509
/50/prob50c/e,0.1,swap,39,29378
/50/prob50c/e,0.1,swap,40,29257
/50/prob50c/e,0.1,swap,41,29029
/50/prob50c/e,0.1,swap,42,28962
/50/prob50c/e,0.1,swap,43,28326
/50/prob50c/e,0.1,swap,44,28254
/50/prob50c/e,0.1,swap,45,28016
/50/prob50c/e,0.1,swap,46,27807
/50/prob50c/e,0.1,swap,47,27677
/50/prob50c/e,0.1,swap,48,27611
/50/prob50c/e,0.1,swap,49,27197
/50/prob50c/e,0.1,swap,50,26992
/50/prob50c/e,0.1,swap,51,26919
/50/prob50c/e,0.1,swap,52,26858
/50/prob50c/e,0.1,swap,53,26620
/50/prob50c/e,0.1,swap,54,26541
/50/prob50c/e,0.1,swap,55,26484
/50/prob50c/e,0.1,swap,56,26429
/50/prob50c/e,0.1,swap,57,26049
/50/prob50c/e,0.1,swap,58,25983
/50/prob50c/e,0.1,swap,59,25936
/50/prob50c/e,0.1,swap,60,25905
/50/prob50c/e,0.1,swap,61,25875
/50/prob50c/e,0.1,swap,62,25822
/50/prob50c/e,0.1,swap,63,25793
/50/prob50c/e,0.1,swap,64,25765
/50/prob50c/e,0.1,swap,65,25554
/50/prob50c/e,0.1,swap,66,25459
/50/prob50c/e,0.1,swap,67,25437
/50/prob50c/e,0.1,swap,68,25391
/50/prob50c/e,0.1,swap,69,25382
/50/prob50c/e,0.1,swap,70,25376
/50/prob50c/e,0.1,swap,71,25371
/50/prob50c/e,0.1,swap,72,25367
/50/prob50c/e,0.1,swap,73,25367
/50/prob50c/e,0.1,3-opt,0,25367
/50/prob50c/e,0.1,3-opt,1,25367
/50/prob50c/e,0.1,swap,0,25367
/50/prob50c/e,0.1,swap,1,25367
/50/prob50c/e,0.1,3-opt,0,25367
/50/prob50c/e,0.1,3-opt,1,25367
/50/prob50c/e,0.1,swap,0,25367
/50/prob50c/e,0.1,swap,1,25367
/50/prob50c/e,0.1,3-opt,0,25367
/50/prob50c/e,0.1,3-opt,1,25367
/50/prob50c/e,0.5,swap,0,54558
/50/prob50c/e,0.5,swap,1,53266
/50/prob50c/e,0.5,swap,2,52131
/50/prob50c/e,0.5,swap,3,51102
/50/prob50c/e,0.5,swap,4,50136
/50/prob50c/e,0.5,swap,5,49313
/50/prob50c/e,0.5,swap,6,48519
/50/prob50c/e,0.5,swap,7,47751
/50/prob50c/e,0.5,swap,8,46987
/50/prob50c/e,0.5,swap,9,46256
/50/prob50c/e,0.5,swap,10,45650
/50/prob50c/e,0.5,swap,11,45053
/50/prob50c/e,0.5,swap,12,44521
/50/prob50c/e,0.5,swap,13,44006
/50/prob50c/e,0.5,swap,14,43605
/50/prob50c/e,0.5,swap,15,43251
/50/prob50c/e,0.5,swap,16,42986
/50/prob50c/e,0.5,swap,17,42676
/50/prob50c/e,0.5,swap,18,42434
/50/prob50c/e,0.5,swap,19,42210
/50/prob50c/e,0.5,swap,20,42063
/50/prob50c/e,0.5,swap,21,41625
/50/prob50c/e,0.5,swap,22,41479
/50/prob50c/e,0.5,swap,23,41419
/50/prob50c/e,0.5,swap,24,41250
/50/prob50c/e,0.5,swap,25,40685
/50/prob50c/e,0.5,swap,26,40642
/50/prob50c/e,0.5,swap,27,40603
/50/prob50c/e,0.5,swap,28,40576
/50/prob50c/e,0.5,swap,29,40550
/50/prob50c/e,0.5,swap,30,40525
/50/prob50c/e,0.5,swap,31,40518
/50/prob50c/e,0.5,swap,32,40517
/50/prob50c/e,0.5,swap,33,40517
/50/prob50c/e,0.5,3-opt,0,40517
/50/prob50c/e,0.5,3-opt,1,38503
/50/prob50c/e,0.5,3-opt,2,36813
/50/prob50c/e,0.5,3-opt,3,35927
/50/prob50c/e,0.5,3-opt,4,35572
/50/prob50c/e,0.5,3-opt,5,35125
/50/prob50c/e,0.5,3-opt,6,34833
/50/prob50c/e,0.5,3-opt,7,34658
/50/prob50c/e,0.5,3-opt,8,34658
/50/prob50c/e,0.5,swap,0,34658
/50/prob50c/e,0.5,swap,1,34464
/50/prob50c/e,0.5,swap,2,34341
/50/prob50c/e,0.5,swap,3,34223
/50/prob50c/e,0.5,swap,4,34110
/50/prob50c/e,0.5,swap,5,34033
/50/prob50c/e,0.5,swap,6,33959
/50/prob50c/e,0.5,swap,7,33895
/50/prob50c/e,0.5,swap,8,33830
/50/prob50c/e,0.5,swap,9,33779
/50/prob50c/e,0.5,swap,10,33759
/50/prob50c/e,0.5,swap,11,33650
/50/prob50c/e,0.5,swap,12,33645
/50/prob50c/e,0.5,swap,13,33644
/50/prob50c/e,0.5,swap,14,33303
/50/prob50c/e,0.5,swap,15,33299
/50/prob50c/e,0.5,swap,16,33298
/50/prob50c/e,0.5,swap,17,33298
/50/prob50c/e,0.5,3-opt,0,33298
/50/prob50c/e,0.5,3-opt,1,33169
/50/prob50c/e,0.5,3-opt,2,32982
/50/prob50c/e,0.5,3-opt,3,32905
/50/prob50c/e,0.5,3-opt,4,32778
/50/prob50c/e,0.5,3-opt,5,32778
/50/prob50c/e,0.5,swap,0,32778
/50/prob50c/e,0.5,swap,1,32484
/50/prob50c/e,0.5,swap,2,32196
/50/prob50c/e,0.5,swap,3,32058
/50/prob50c/e,0.5,swap,4,32026
/50/prob50c/e,0.5,swap,5,32002
/50/prob50c/e,0.5,swap,6,31994
/50/prob50c/e,0.5,swap,7,31994
/50/prob50c/e,0.5,3-opt,0,31994
/50/prob50c/e,0.5,3-opt,1,31503
/50/prob50c/e,0.5,3-opt,2,31503
/50/prob50c/e,0.5,swap,0,31503
/50/prob50c/e,0.5,swap,1,31119
/50/prob50c/e,0.5,swap,2,31119
/50/prob50c/e,0.5,3-opt,0,31119
/50/prob50c/e,0.5,3-opt,1,31119
/50/prob50c/e,0.5,swap,0,31119
/50/prob50c/e,0.5,swap,1,31119
/50/prob50c/e,0.5,3-opt,0,31119
/50/prob50c/e,0.5,3-opt,1,31119
/50/prob50c/e,0.5,swap,0,31119
/50/prob50c/e,0.5,swap,1,31119
/50/prob50c/e,0.5,3-opt,0,31119
/50/prob50c/e,0.5,3-opt,1,31119
/50/prob50c/e,0.25,swap,0,54558
/50/prob50c/e,0.25,swap,1,53182
/50/prob50c/e,0.25,swap,2,51851
/50/prob50c/e,0.25,swap,3,50565
/50/prob50c/e,0.25,swap,4,49352
/50/prob50c/e,0.25,swap,5,48217
/50/prob50c/e,0.25,swap,6,47149
